$k$ \textbackslash $p$	5.000000e-01	9.000000e-01	9.500000e-01	9.900000e-01
77	1.051	0.197	0.040	-0.190
78	1.052	0.198	0.041	-0.189
79	1.052	0.199	0.042	-0.188
80	1.052	0.200	0.044	-0.187
81	1.052	0.201	0.045	-0.186
83	1.052	0.203	0.047	-0.184
84	1.052	0.204	0.048	-0.183
85	1.052	0.205	0.049	-0.181
87	1.053	0.207	0.051	-0.179
88	1.053	0.208	0.052	-0.178
90	1.053	0.210	0.054	-0.176
91	1.053	0.211	0.055	-0.175
92	1.053	0.212	0.056	-0.174
94	1.054	0.214	0.058	-0.172
95	1.054	0.215	0.059	-0.172
97	1.054	0.217	0.061	-0.170
98	1.054	0.218	0.062	-0.169
100	1.055	0.219	0.064	-0.167
102	0.947	0.183	0.036	-0.183
103	0.947	0.184	0.037	-0.182
105	0.948	0.185	0.039	-0.180
106	0.948	0.186	0.040	-0.180
108	0.948	0.188	0.041	-0.178
110	0.949	0.189	0.043	-0.176
112	0.949	0.191	0.045	-0.175
113	0.949	0.191	0.045	-0.174
115	0.950	0.193	0.047	-0.173
117	0.950	0.194	0.048	-0.171
119	0.951	0.196	0.050	-0.170
121	0.951	0.197	0.051	-0.168
123	0.951	0.198	0.053	-0.167
125	0.952	0.200	0.054	-0.166
127	0.952	0.201	0.055	-0.164
129	0.953	0.202	0.057	-0.163
131	0.953	0.203	0.058	-0.162
133	0.953	0.205	0.059	-0.160
135	0.954	0.206	0.061	-0.159
137	0.954	0.207	0.062	-0.158
139	0.955	0.208	0.063	-0.157
141	0.955	0.209	0.064	-0.156
144	0.956	0.211	0.066	-0.154
146	0.876	0.182	0.044	-0.167
148	0.876	0.183	0.045	-0.166
150	0.877	0.184	0.046	-0.165
153	0.877	0.185	0.047	-0.163
155	0.878	0.186	0.048	-0.162
158	0.878	0.188	0.050	-0.161
160	0.879	0.189	0.051	-0.160
163	0.879	0.190	0.053	-0.158
165	0.880	0.191	0.054	-0.157
168	0.880	0.193	0.055	-0.156
171	0.881	0.194	0.056	-0.155
173	0.881	0.195	0.057	-0.154
176	0.882	0.196	0.059	-0.152
179	0.882	0.198	0.060	-0.151
182	0.883	0.199	0.061	-0.150
185	0.884	0.200	0.063	-0.148
188	0.884	0.201	0.064	-0.147
191	0.885	0.203	0.065	-0.146
194	0.885	0.204	0.067	-0.145
197	0.823	0.180	0.048	-0.156
200	0.824	0.181	0.049	-0.155
203	0.824	0.182	0.050	-0.153
206	0.825	0.183	0.052	-0.152
209	0.825	0.184	0.053	-0.151
213	0.826	0.186	0.054	-0.150
216	0.826	0.187	0.055	-0.149
220	0.827	0.188	0.057	-0.147
223	0.828	0.189	0.058	-0.146
227	0.828	0.191	0.059	-0.145
230	0.829	0.192	0.060	-0.144
234	0.829	0.193	0.061	-0.143
237	0.830	0.194	0.062	-0.142
241	0.831	0.195	0.064	-0.140
245	0.831	0.196	0.065	-0.139
249	0.832	0.197	0.066	-0.138
253	0.832	0.199	0.067	-0.137
257	0.782	0.178	0.052	-0.146
261	0.783	0.180	0.053	-0.145
265	0.783	0.181	0.054	-0.144
269	0.784	0.182	0.055	-0.143
274	0.785	0.183	0.057	-0.142
278	0.785	0.184	0.058	-0.140
282	0.786	0.185	0.059	-0.139
287	0.787	0.186	0.060	-0.138
291	0.787	0.187	0.061	-0.137
296	0.788	0.189	0.062	-0.136
301	0.789	0.190	0.064	-0.135
305	0.789	0.191	0.065	-0.134
310	0.790	0.192	0.066	-0.133
315	0.790	0.193	0.067	-0.131
320	0.791	0.194	0.068	-0.130
325	0.749	0.177	0.055	-0.139
330	0.750	0.178	0.056	-0.137
336	0.751	0.179	0.057	-0.136
341	0.751	0.180	0.058	-0.135
346	0.752	0.181	0.059	-0.134
352	0.753	0.183	0.060	-0.133
357	0.753	0.184	0.061	-0.132
363	0.754	0.185	0.063	-0.131
369	0.755	0.186	0.064	-0.130
375	0.755	0.187	0.065	-0.128
381	0.756	0.188	0.066	-0.127
387	0.757	0.189	0.067	-0.126
393	0.757	0.190	0.068	-0.125
399	0.758	0.191	0.069	-0.124
405	0.722	0.176	0.058	-0.131
412	0.723	0.177	0.059	-0.130
418	0.724	0.178	0.060	-0.129
425	0.724	0.179	0.061	-0.128
432	0.725	0.181	0.062	-0.127
439	0.726	0.182	0.063	-0.126
445	0.726	0.183	0.064	-0.125
453	0.727	0.184	0.065	-0.124
460	0.728	0.185	0.066	-0.123
467	0.728	0.186	0.067	-0.122
474	0.729	0.187	0.068	-0.121
482	0.730	0.188	0.070	-0.120
490	0.699	0.175	0.059	-0.126
497	0.700	0.176	0.060	-0.125
505	0.701	0.177	0.061	-0.124
513	0.701	0.178	0.062	-0.123
521	0.702	0.179	0.063	-0.122
530	0.703	0.180	0.065	-0.121
538	0.703	0.181	0.066	-0.120
547	0.704	0.182	0.067	-0.119
555	0.705	0.183	0.068	-0.118
564	0.705	0.184	0.069	-0.117
573	0.706	0.185	0.070	-0.116
582	0.679	0.173	0.060	-0.121
591	0.680	0.174	0.061	-0.120
601	0.681	0.175	0.063	-0.119
610	0.681	0.176	0.064	-0.118
620	0.682	0.177	0.065	-0.117
630	0.683	0.178	0.066	-0.116
640	0.683	0.179	0.067	-0.115
650	0.684	0.180	0.068	-0.114
660	0.685	0.181	0.069	-0.113
671	0.685	0.182	0.070	-0.112
681	0.662	0.172	0.061	-0.118
692	0.662	0.173	0.062	-0.117
703	0.663	0.174	0.063	-0.116
714	0.664	0.175	0.064	-0.115
725	0.665	0.176	0.065	-0.114
737	0.665	0.177	0.066	-0.113
749	0.666	0.178	0.068	-0.112
760	0.667	0.179	0.068	-0.111
772	0.667	0.180	0.069	-0.110
785	0.646	0.170	0.062	-0.114
797	0.647	0.171	0.063	-0.113
810	0.648	0.172	0.064	-0.112
823	0.648	0.173	0.065	-0.111
836	0.649	0.174	0.066	-0.110
849	0.650	0.175	0.067	-0.109
862	0.650	0.176	0.068	-0.109
876	0.651	0.177	0.069	-0.108
890	0.652	0.178	0.070	-0.107
904	0.633	0.169	0.063	-0.111
918	0.633	0.170	0.064	-0.110
933	0.634	0.171	0.065	-0.109
948	0.635	0.172	0.066	-0.108
963	0.635	0.173	0.067	-0.107
978	0.636	0.174	0.068	-0.106
994	0.637	0.175	0.069	-0.105
1009	0.637	0.176	0.070	-0.104
1025	0.620	0.168	0.063	-0.108
1042	0.621	0.169	0.064	-0.107
1058	0.622	0.170	0.065	-0.106
1075	0.622	0.171	0.066	-0.105
1092	0.623	0.172	0.067	-0.104
1109	0.624	0.173	0.068	-0.103
1127	0.624	0.174	0.069	-0.103
1145	0.625	0.175	0.070	-0.102
1163	0.609	0.167	0.064	-0.105
1181	0.610	0.168	0.065	-0.104
1200	0.611	0.169	0.066	-0.103
1219	0.611	0.170	0.067	-0.102
1238	0.612	0.171	0.068	-0.102
1258	0.613	0.172	0.069	-0.101
1278	0.613	0.173	0.070	-0.100
1298	0.599	0.166	0.065	-0.103
1319	0.600	0.167	0.066	-0.102
1340	0.600	0.168	0.066	-0.101
1361	0.601	0.169	0.067	-0.100
1382	0.602	0.170	0.068	-0.099
1404	0.602	0.171	0.069	-0.099
1427	0.603	0.171	0.070	-0.098
1449	0.590	0.165	0.065	-0.101
1472	0.590	0.166	0.066	-0.100
1495	0.591	0.167	0.067	-0.099
1519	0.592	0.168	0.068	-0.098
1543	0.592	0.169	0.069	-0.097
1568	0.593	0.170	0.070	-0.096
1593	0.594	0.171	0.071	-0.095
1618	0.581	0.165	0.066	-0.098
1644	0.582	0.166	0.067	-0.097
1670	0.583	0.166	0.068	-0.097
1696	0.584	0.167	0.069	-0.096
1723	0.584	0.168	0.070	-0.095
1750	0.585	0.169	0.070	-0.094
1778	0.573	0.164	0.066	-0.097
1806	0.574	0.165	0.067	-0.096
1835	0.575	0.165	0.068	-0.095
1864	0.575	0.166	0.069	-0.094
1893	0.576	0.167	0.070	-0.093
1923	0.577	0.168	0.070	-0.092
1954	0.566	0.163	0.066	-0.095
1985	0.567	0.164	0.067	-0.094
2016	0.567	0.165	0.068	-0.093
2048	0.568	0.166	0.069	-0.092
2081	0.569	0.166	0.070	-0.091
2114	0.569	0.167	0.071	-0.091
2147	0.559	0.162	0.067	-0.093
2181	0.560	0.163	0.068	-0.092
2216	0.561	0.164	0.069	-0.091
2251	0.561	0.165	0.070	-0.090
2287	0.562	0.166	0.070	-0.090
2323	0.553	0.161	0.067	-0.092
2360	0.553	0.162	0.068	-0.091
2397	0.554	0.163	0.069	-0.090
2435	0.555	0.164	0.069	-0.089
2474	0.555	0.165	0.070	-0.088
2513	0.547	0.160	0.067	-0.091
2553	0.547	0.161	0.068	-0.090
2593	0.548	0.162	0.069	-0.089
2634	0.549	0.163	0.069	-0.088
2676	0.549	0.164	0.070	-0.087
2719	0.541	0.160	0.067	-0.089
2762	0.542	0.161	0.068	-0.088
2806	0.542	0.161	0.069	-0.088
2850	0.543	0.162	0.070	-0.087
2895	0.544	0.163	0.070	-0.086
2941	0.536	0.159	0.067	-0.088
2988	0.536	0.160	0.068	-0.087
3035	0.537	0.161	0.069	-0.086
3083	0.538	0.162	0.070	-0.085
3132	0.538	0.163	0.071	-0.085
3182	0.531	0.159	0.068	-0.086
3232	0.532	0.160	0.069	-0.086
3283	0.532	0.161	0.069	-0.085
3335	0.533	0.161	0.070	-0.084
3388	0.526	0.158	0.068	-0.086
3442	0.526	0.159	0.068	-0.085
3497	0.527	0.160	0.069	-0.084
3552	0.528	0.160	0.070	-0.083
3608	0.521	0.157	0.067	-0.085
3666	0.522	0.158	0.068	-0.084
3724	0.522	0.159	0.069	-0.083
3783	0.523	0.159	0.070	-0.082
3843	0.524	0.160	0.071	-0.082
3904	0.517	0.157	0.068	-0.083
3965	0.518	0.158	0.069	-0.082
4028	0.519	0.159	0.070	-0.081
4092	0.519	0.160	0.071	-0.081
4157	0.513	0.157	0.068	-0.082
4223	0.514	0.157	0.069	-0.081
4290	0.514	0.158	0.070	-0.081
4358	0.509	0.155	0.068	-0.082
4427	0.509	0.156	0.068	-0.081
4497	0.510	0.157	0.069	-0.080
4568	0.510	0.158	0.070	-0.080
4641	0.505	0.155	0.068	-0.081
4714	0.506	0.156	0.069	-0.080
4789	0.506	0.157	0.069	-0.079
4865	0.507	0.157	0.070	-0.079
4942	0.501	0.155	0.068	-0.080
5021	0.502	0.156	0.069	-0.079
5100	0.503	0.156	0.070	-0.078
5181	0.503	0.157	0.071	-0.077
5263	0.498	0.155	0.069	-0.079
5347	0.499	0.155	0.069	-0.078
5431	0.500	0.156	0.070	-0.077
5517	0.495	0.154	0.068	-0.078
5605	0.495	0.154	0.069	-0.078
5694	0.496	0.155	0.070	-0.077
5784	0.491	0.153	0.068	-0.078
5876	0.492	0.154	0.069	-0.077
5969	0.493	0.154	0.070	-0.076
6063	0.493	0.155	0.070	-0.076
6160	0.489	0.153	0.069	-0.077
6257	0.489	0.154	0.069	-0.076
6356	0.490	0.155	0.070	-0.075
6457	0.486	0.152	0.068	-0.076
6560	0.486	0.153	0.069	-0.075
6664	0.487	0.154	0.070	-0.075
6769	0.483	0.152	0.068	-0.076
6877	0.483	0.153	0.069	-0.075
6986	0.484	0.153	0.070	-0.074
7096	0.480	0.151	0.068	-0.075
7209	0.480	0.152	0.069	-0.074
7323	0.481	0.153	0.070	-0.073
7439	0.477	0.151	0.068	-0.074
7557	0.478	0.152	0.069	-0.074
7677	0.478	0.153	0.070	-0.073
7799	0.475	0.151	0.068	-0.074
7922	0.475	0.151	0.069	-0.073
8048	0.476	0.152	0.070	-0.072
8175	0.472	0.150	0.069	-0.073
8305	0.473	0.151	0.069	-0.072
8437	0.474	0.152	0.070	-0.072
8570	0.470	0.150	0.069	-0.072
8706	0.471	0.151	0.069	-0.072
8844	0.467	0.149	0.068	-0.072
8984	0.468	0.150	0.069	-0.072
9127	0.469	0.151	0.070	-0.071
9272	0.465	0.149	0.068	-0.072
9419	0.466	0.150	0.069	-0.071
9568	0.466	0.151	0.070	-0.070
9719	0.463	0.149	0.069	-0.071
9874	0.464	0.150	0.069	-0.070
10030	0.461	0.148	0.068	-0.071
10189	0.461	0.149	0.069	-0.070
10351	0.462	0.150	0.070	-0.069
10515	0.459	0.148	0.069	-0.070
10681	0.460	0.149	0.069	-0.069
10851	0.457	0.148	0.068	-0.070
11023	0.457	0.149	0.069	-0.069
11197	0.458	0.149	0.070	-0.068
11375	0.455	0.148	0.069	-0.069
11555	0.456	0.149	0.069	-0.068
11739	0.453	0.147	0.069	-0.069
11925	0.454	0.148	0.069	-0.068
12114	0.451	0.147	0.068	-0.069
12306	0.452	0.147	0.069	-0.068
12501	0.452	0.148	0.070	-0.067
12699	0.450	0.147	0.069	-0.068
12900	0.450	0.148	0.069	-0.067
13105	0.448	0.147	0.069	-0.067
13312	0.448	0.147	0.069	-0.067
13524	0.446	0.146	0.068	-0.067
13738	0.447	0.147	0.069	-0.066
13956	0.444	0.146	0.068	-0.067
14177	0.445	0.146	0.069	-0.066
14402	0.442	0.145	0.068	-0.067
14630	0.443	0.146	0.069	-0.066
14862	0.444	0.147	0.070	-0.065
15097	0.441	0.146	0.069	-0.066
15337	0.442	0.146	0.070	-0.065
15580	0.440	0.145	0.069	-0.065
15827	0.440	0.146	0.069	-0.065
16078	0.438	0.145	0.069	-0.065
16333	0.439	0.146	0.069	-0.064
16592	0.437	0.145	0.069	-0.065
16855	0.437	0.146	0.069	-0.064
17122	0.435	0.145	0.069	-0.064
17393	0.436	0.145	0.069	-0.064
17669	0.434	0.144	0.069	-0.064
17949	0.435	0.145	0.069	-0.063
18234	0.433	0.144	0.069	-0.064
18523	0.431	0.143	0.068	-0.064
18816	0.431	0.144	0.069	-0.063
19115	0.430	0.143	0.068	-0.063
19418	0.430	0.144	0.069	-0.063
19725	0.428	0.143	0.068	-0.063
20038	0.429	0.144	0.069	-0.062
20356	0.427	0.143	0.069	-0.063
20679	0.428	0.144	0.069	-0.062
21006	0.426	0.143	0.069	-0.062
21339	0.424	0.142	0.068	-0.062
21678	0.425	0.143	0.069	-0.062
22021	0.423	0.142	0.068	-0.062
22370	0.424	0.143	0.069	-0.061
22725	0.422	0.142	0.069	-0.061
23085	0.423	0.143	0.069	-0.061
23451	0.421	0.142	0.069	-0.061
23823	0.420	0.142	0.068	-0.061
24201	0.421	0.142	0.069	-0.060
24584	0.419	0.142	0.068	-0.061
24974	0.418	0.141	0.068	-0.061
25370	0.418	0.142	0.069	-0.060
25772	0.417	0.141	0.068	-0.060
26181	0.417	0.142	0.069	-0.060
26596	0.416	0.141	0.069	-0.060
27017	0.415	0.141	0.068	-0.060
27446	0.415	0.141	0.069	-0.059
27881	0.414	0.141	0.068	-0.059
28323	0.413	0.140	0.068	-0.059
28772	0.413	0.141	0.069	-0.059
29228	0.412	0.140	0.068	-0.059
29691	0.411	0.140	0.068	-0.059
30162	0.411	0.141	0.069	-0.058
30640	0.410	0.140	0.068	-0.058
31126	0.409	0.140	0.068	-0.059
31619	0.409	0.140	0.069	-0.058
32120	0.408	0.140	0.068	-0.058
32630	0.407	0.139	0.068	-0.058
33147	0.406	0.139	0.068	-0.058
33672	0.406	0.140	0.069	-0.057
34206	0.405	0.139	0.068	-0.058
34748	0.404	0.139	0.068	-0.058
35299	0.405	0.139	0.069	-0.057
35859	0.404	0.139	0.068	-0.057
36427	0.403	0.139	0.068	-0.057
37005	0.402	0.138	0.068	-0.057
37591	0.402	0.139	0.069	-0.056
38187	0.401	0.139	0.068	-0.056
38793	0.400	0.138	0.068	-0.056
39408	0.399	0.138	0.068	-0.056
40032	0.398	0.138	0.068	-0.056
40667	0.399	0.138	0.068	-0.056
41312	0.398	0.138	0.068	-0.056
41966	0.397	0.138	0.068	-0.056
42632	0.396	0.137	0.068	-0.056
43308	0.395	0.137	0.068	-0.056
43994	0.396	0.138	0.068	-0.055
44692	0.395	0.137	0.068	-0.055
45400	0.394	0.137	0.068	-0.055
46120	0.394	0.137	0.068	-0.055
46851	0.393	0.137	0.068	-0.055
47594	0.392	0.136	0.068	-0.055
48348	0.392	0.137	0.068	-0.054
49115	0.392	0.137	0.068	-0.054
49893	0.391	0.137	0.068	-0.054
50684	0.390	0.136	0.068	-0.054
51488	0.389	0.136	0.068	-0.054
52304	0.389	0.136	0.068	-0.054
53133	0.388	0.136	0.068	-0.054
53975	0.387	0.136	0.068	-0.054
54831	0.387	0.135	0.068	-0.054
55700	0.386	0.135	0.067	-0.054
56583	0.387	0.136	0.068	-0.053
57480	0.386	0.136	0.068	-0.053
58391	0.385	0.135	0.068	-0.053
59317	0.385	0.135	0.068	-0.053
60257	0.384	0.135	0.068	-0.053
61213	0.383	0.135	0.068	-0.052
62183	0.383	0.135	0.068	-0.052
63169	0.382	0.135	0.068	-0.052
64170	0.382	0.135	0.068	-0.052
65187	0.381	0.135	0.068	-0.052
66221	0.381	0.134	0.068	-0.052
67271	0.380	0.134	0.068	-0.052
68337	0.380	0.134	0.068	-0.052
69420	0.379	0.134	0.068	-0.051
70521	0.378	0.134	0.068	-0.051
71639	0.378	0.134	0.068	-0.051
72774	0.377	0.134	0.068	-0.051
73928	0.377	0.134	0.068	-0.051
75100	0.376	0.133	0.067	-0.051
76291	0.375	0.133	0.067	-0.051
77500	0.375	0.133	0.067	-0.051
78729	0.374	0.133	0.067	-0.051
79977	0.374	0.133	0.067	-0.050
81244	0.373	0.133	0.067	-0.050
82532	0.373	0.133	0.067	-0.050
83841	0.372	0.133	0.067	-0.050
85170	0.372	0.133	0.068	-0.050
86520	0.371	0.132	0.067	-0.050
87892	0.370	0.132	0.067	-0.050
89285	0.370	0.132	0.067	-0.050
90700	0.370	0.132	0.067	-0.049
92138	0.369	0.132	0.067	-0.049
93599	0.369	0.132	0.067	-0.049
95083	0.368	0.132	0.067	-0.049
96590	0.367	0.132	0.067	-0.049
98121	0.367	0.132	0.067	-0.049
99677	0.367	0.132	0.067	-0.049
101257	0.366	0.131	0.067	-0.049
102862	0.365	0.131	0.067	-0.049
104493	0.365	0.131	0.067	-0.048
106149	0.365	0.131	0.067	-0.048
107832	0.364	0.131	0.067	-0.048
109541	0.363	0.131	0.067	-0.048
111278	0.363	0.131	0.067	-0.048
113042	0.362	0.130	0.067	-0.048
114834	0.362	0.130	0.067	-0.048
116654	0.362	0.131	0.067	-0.048
118504	0.361	0.130	0.067	-0.048
120382	0.360	0.130	0.067	-0.047
122291	0.360	0.130	0.067	-0.047
124229	0.359	0.130	0.067	-0.047
126199	0.359	0.130	0.067	-0.047
128199	0.358	0.130	0.067	-0.047
130231	0.358	0.130	0.067	-0.047
132296	0.358	0.130	0.067	-0.047
134393	0.357	0.129	0.067	-0.047
136524	0.357	0.129	0.067	-0.046
138688	0.356	0.129	0.067	-0.047
140887	0.356	0.129	0.067	-0.046
143120	0.355	0.129	0.067	-0.046
145389	0.355	0.129	0.067	-0.046
147694	0.354	0.129	0.067	-0.046
150035	0.354	0.129	0.067	-0.046
152413	0.353	0.129	0.067	-0.046
154830	0.353	0.129	0.067	-0.046
157284	0.352	0.128	0.067	-0.046
159777	0.352	0.128	0.067	-0.045
162310	0.351	0.128	0.067	-0.045
164883	0.350	0.128	0.066	-0.045
167497	0.350	0.128	0.067	-0.045
170153	0.350	0.128	0.066	-0.045
172850	0.350	0.128	0.067	-0.045
175590	0.349	0.128	0.066	-0.045
178374	0.348	0.127	0.066	-0.045
181201	0.348	0.128	0.067	-0.045
184074	0.348	0.127	0.066	-0.045
186992	0.347	0.127	0.066	-0.045
189956	0.347	0.127	0.066	-0.044
192968	0.346	0.127	0.066	-0.044
196027	0.346	0.127	0.066	-0.044
199134	0.345	0.127	0.066	-0.044
202291	0.345	0.127	0.066	-0.044
205498	0.344	0.127	0.066	-0.044
208756	0.344	0.127	0.066	-0.044
212065	0.343	0.126	0.066	-0.044
215427	0.343	0.126	0.066	-0.044
218842	0.343	0.126	0.066	-0.043
222311	0.342	0.126	0.066	-0.043
225835	0.342	0.126	0.066	-0.043
229415	0.341	0.126	0.066	-0.043
233052	0.341	0.126	0.066	-0.043
236747	0.340	0.126	0.066	-0.043
240500	0.340	0.126	0.066	-0.043
244312	0.339	0.126	0.066	-0.043
248185	0.339	0.125	0.066	-0.043
252120	0.338	0.125	0.066	-0.043
256117	0.338	0.125	0.066	-0.043
260177	0.337	0.125	0.066	-0.042
264301	0.337	0.125	0.066	-0.042
268491	0.337	0.125	0.066	-0.042
272747	0.336	0.125	0.066	-0.042
277071	0.336	0.125	0.066	-0.042
281464	0.335	0.125	0.066	-0.042
285925	0.335	0.125	0.066	-0.042
290458	0.335	0.125	0.066	-0.042
295063	0.334	0.125	0.066	-0.042
299740	0.334	0.124	0.066	-0.041
304492	0.334	0.124	0.066	-0.041
309319	0.333	0.124	0.066	-0.041
314223	0.332	0.124	0.066	-0.041
319204	0.332	0.124	0.066	-0.041
324264	0.332	0.124	0.066	-0.041
329405	0.332	0.124	0.066	-0.041
334626	0.331	0.124	0.066	-0.041
339931	0.330	0.124	0.066	-0.041
345320	0.330	0.124	0.066	-0.041
350794	0.330	0.123	0.065	-0.041
356355	0.329	0.123	0.066	-0.040
362005	0.329	0.123	0.066	-0.040
367743	0.328	0.123	0.065	-0.040
373573	0.328	0.123	0.065	-0.040
379495	0.327	0.123	0.065	-0.040
385511	0.327	0.123	0.065	-0.040
391623	0.327	0.123	0.065	-0.040
397831	0.326	0.123	0.065	-0.040
404137	0.326	0.123	0.065	-0.040
410544	0.326	0.123	0.065	-0.040
417052	0.325	0.123	0.065	-0.039
423664	0.325	0.122	0.065	-0.039
430380	0.324	0.122	0.065	-0.039
437203	0.324	0.122	0.065	-0.039
444134	0.324	0.122	0.065	-0.039
451174	0.323	0.122	0.065	-0.039
458327	0.323	0.122	0.065	-0.039
465592	0.322	0.122	0.065	-0.039
472973	0.322	0.122	0.065	-0.039
480471	0.322	0.122	0.065	-0.039
488088	0.321	0.121	0.065	-0.039
495825	0.321	0.121	0.065	-0.039
503686	0.321	0.121	0.065	-0.038
511670	0.320	0.121	0.065	-0.038
519782	0.320	0.121	0.065	-0.038
528022	0.319	0.121	0.065	-0.038
536392	0.319	0.121	0.065	-0.038
544895	0.318	0.121	0.065	-0.038
553534	0.318	0.121	0.065	-0.038
562309	0.318	0.121	0.065	-0.038
571223	0.318	0.121	0.065	-0.038
580278	0.317	0.121	0.065	-0.038
589477	0.317	0.121	0.065	-0.038
598822	0.316	0.120	0.065	-0.038
608315	0.316	0.120	0.065	-0.037
617958	0.315	0.120	0.065	-0.037
627755	0.315	0.120	0.065	-0.037
637706	0.315	0.120	0.065	-0.037
647815	0.314	0.120	0.065	-0.037
658085	0.314	0.120	0.065	-0.037
668518	0.314	0.120	0.065	-0.037
679115	0.313	0.120	0.065	-0.037
689881	0.313	0.120	0.065	-0.037
700818	0.313	0.120	0.065	-0.037
711927	0.312	0.119	0.065	-0.037
723213	0.312	0.119	0.065	-0.037
734678	0.311	0.119	0.065	-0.036
746325	0.311	0.119	0.065	-0.036
758156	0.311	0.119	0.064	-0.036
770175	0.310	0.119	0.065	-0.036
782384	0.310	0.119	0.064	-0.036
794787	0.310	0.119	0.064	-0.036
807387	0.309	0.119	0.064	-0.036
820186	0.309	0.119	0.064	-0.036
833188	0.309	0.119	0.064	-0.036
846397	0.308	0.119	0.064	-0.036
859814	0.308	0.118	0.064	-0.036
873445	0.307	0.118	0.064	-0.036
887291	0.307	0.118	0.064	-0.035
901357	0.307	0.118	0.064	-0.035
915646	0.306	0.118	0.064	-0.035
930161	0.306	0.118	0.064	-0.035
944907	0.306	0.118	0.064	-0.035
959886	0.305	0.118	0.064	-0.035
975103	0.305	0.118	0.064	-0.035
990561	0.305	0.118	0.064	-0.035
1006264	0.304	0.118	0.064	-0.035
1022216	0.304	0.117	0.064	-0.035
1038421	0.304	0.117	0.064	-0.035
1054883	0.303	0.117	0.064	-0.035
1071606	0.303	0.117	0.064	-0.035
1088593	0.303	0.117	0.064	-0.035
1105851	0.302	0.117	0.064	-0.034
1123381	0.302	0.117	0.064	-0.034
1141190	0.302	0.117	0.064	-0.034
1159281	0.301	0.117	0.064	-0.034
1177659	0.301	0.117	0.064	-0.034
1196328	0.301	0.117	0.064	-0.034
1215293	0.300	0.117	0.064	-0.034
1234558	0.300	0.116	0.064	-0.034
1254130	0.300	0.116	0.064	-0.034
1274011	0.299	0.116	0.064	-0.034
1294207	0.299	0.116	0.064	-0.034
1314724	0.299	0.116	0.064	-0.034
1335566	0.298	0.116	0.064	-0.034
1356738	0.298	0.116	0.064	-0.033
1378246	0.298	0.116	0.064	-0.033
1400095	0.297	0.116	0.064	-0.033
1422290	0.297	0.116	0.064	-0.033
1444838	0.297	0.116	0.064	-0.033
1467742	0.296	0.116	0.064	-0.033
1491010	0.296	0.115	0.064	-0.033
1514646	0.296	0.115	0.064	-0.033
1538658	0.295	0.115	0.063	-0.033
